event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,location-error-text,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
260310487,true,1999-07-06 11:40:00.000,14.4660267881,45.8106865783,"ii","","3","radio-transmitter","Ursus arctos","polona","polona","Brown bear Slovenia 1993-1999",458512.4512477225,5073152.445367863,"33N"
260310488,true,1999-07-13 19:55:00.000,14.4578478722,45.8248198235,"aa","","3","radio-transmitter","Ursus arctos","polona","polona","Brown bear Slovenia 1993-1999",457887.6387666052,5074726.972815131,"33N"
260310489,true,1999-07-14 10:00:00.000,14.4739665551,45.8215209417,"aa","","3","radio-transmitter","Ursus arctos","polona","polona","Brown bear Slovenia 1993-1999",459137.26372586656,5074352.085333867,"33N"
260310490,true,1999-07-27 11:05:00.000,14.4446034958,45.8236314719,"aa","","3","radio-transmitter","Ursus arctos","polona","polona","Brown bear Slovenia 1993-1999",456857.9477955016,5074602.010325016,"33N"
260310491,true,1999-07-29 09:50:00.000,14.4868167466,45.8236039136,"ii","","3","radio-transmitter","Ursus arctos","polona","polona","Brown bear Slovenia 1993-1999",460136.96369430056,5074577.017820245,"33N"
260310492,true,1999-07-30 17:20:00.000,14.4858577628,45.8229247575,"aa","","3","radio-transmitter","Ursus arctos","polona","polona","Brown bear Slovenia 1993-1999",460061.9861984927,5074502.040323858,"33N"
260310493,true,1999-09-08 10:30:00.000,14.3838241593,45.8266940976,"ii","","3","radio-transmitter","Ursus arctos","polona","polona","Brown bear Slovenia 1993-1999",452139.3639393303,5074976.89780872,"33N"
260310495,true,1997-03-27 23:55:00.000,14.3031661581,45.8698704914,"aa","capture","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",445916.23162657133,5079825.442661893,"33N"
260310496,true,1997-03-29 07:15:00.000,14.3210318381,45.91001842,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",447340.8040838139,5084274.107537398,"33N"
260310497,true,1997-03-31 07:00:00.000,14.3104319836,45.9072556043,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",446516.05160929967,5083974.19753804,"33N"
260310498,true,1997-04-01 16:40:00.000,14.2987313429,45.8896386389,"ii","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",445591.32913236326,5082024.782594225,"33N"
260310499,true,1997-04-04 09:00:00.000,14.30883492,45.9061212292,"nm","uncollared bear seen nearby","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",446391.08910568355,5083849.235041648,"33N"
260310500,true,1997-04-05 15:30:00.000,14.3236123405,45.9098087783,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",447540.7440786805,5084249.115031055,"33N"
260310501,true,1997-04-06 08:50:00.000,14.2944072968,45.9004094168,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",445266.42664483376,5083224.42256756,"33N"
260310502,true,1997-04-07 16:30:00.000,14.2930900957,45.9026507308,"nm","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",445166.45664958766,5083474.347557313,"33N"
260310503,true,1997-04-10 16:55:00.000,14.2974019267,45.9184234845,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",445516.3516356711,5085223.822509047,"33N"
260310504,true,1997-04-11 08:30:00.000,14.2844014293,45.8767278613,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",444466.6666694958,5080600.210139154,"33N"
260310505,true,1997-04-12 09:15:00.000,14.2832665785,45.8647985724,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",444366.69667326164,5079275.607684156,"33N"
260310506,true,1997-04-14 15:25:00.000,14.2975693668,45.9051527527,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",445516.35163409705,5083749.265043288,"33N"
260310507,true,1997-04-15 08:30:00.000,14.3136540296,45.9072750024,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",446765.9765997758,5083974.19754218,"33N"
260310508,true,1997-04-16 09:00:00.000,14.3119012482,45.918736658,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",446641.01409918815,5085248.815004884,"33N"
260310509,true,1997-04-18 09:00:00.000,14.2980578083,45.9175277358,"ii","tracs at feeding site","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",445566.3366348785,5085123.852507403,"33N"
260310510,true,1997-04-19 08:00:00.000,14.3104319836,45.9072556043,"aa","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",446516.05160929967,5083974.19753804,"33N"
260310511,true,1997-04-20 13:50:00.000,14.2942077647,45.9161543516,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",445266.42664018914,5084973.897506182,"33N"
260310512,true,1997-04-25 15:30:00.000,14.3468060648,45.8555067386,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",449290.21902458934,5078200.930216959,"33N"
260310513,true,1997-04-26 07:15:00.000,14.2930558354,45.9053498638,"nm","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",445166.45664300275,5083774.257547603,"33N"
260310514,true,1997-04-27 14:50:00.000,14.3316575681,45.8569937681,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",448115.57155468996,5078375.877707685,"33N"
260310515,true,1997-04-29 17:42:00.000,14.3359327761,45.8223767236,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",448415.4815466323,5074527.032821375,"33N"
260310516,true,1997-04-30 13:30:00.000,14.3417978875,45.8161120984,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",448865.3465317445,5073827.242849562,"33N"
260310517,true,1997-05-01 10:30:00.000,14.3298066799,45.8234656977,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",447940.6240640286,5074651.99532457,"33N"
260310518,true,1997-05-04 14:20:00.000,14.2880442533,45.8688774845,"ii","am","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",444741.5841621942,5079725.472670842,"33N"
260310519,true,1997-05-05 16:05:00.000,14.2939254712,45.8875845299,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",445216.4416474129,5081799.850108389,"33N"
260310520,true,1997-05-07 11:50:00.000,14.3226073711,45.9129520565,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",447465.7665761849,5084599.010021912,"33N"
260310521,true,1997-05-09 12:50:00.000,14.2862961505,45.879664015,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",444616.6216618239,5080925.112633212,"33N"
260310522,true,1997-05-10 12:45:00.000,14.2837255862,45.8791980377,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",444416.6816715036,5080875.127638536,"33N"
260310523,true,1997-05-11 12:45:00.000,14.2780104335,45.8728635668,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",443966.81667933124,5080175.3376550935,"33N"
260310524,true,1997-05-12 13:15:00.000,14.2846974801,45.878754233,"nm","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",444491.6591636289,5080825.142634375,"33N"
260310525,true,1997-05-13 12:50:00.000,14.2837458172,45.8776235395,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",444416.68166969024,5080700.18013758,"33N"
260310526,true,1997-05-14 14:00:00.000,14.279904688,45.8757998256,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",444116.77167663974,5080500.240141124,"33N"
260310527,true,1997-05-15 14:30:00.000,14.2711219195,45.8824925321,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",443441.97419522837,5081250.015127902,"33N"
260310528,true,1997-05-16 07:10:00.000,14.2887691719,45.8877774981,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",444816.56165923143,5081824.842601022,"33N"
260310529,true,1997-05-17 16:35:00.000,14.2679249467,45.9051916251,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",443217.04170128773,5083774.257551845,"33N"
260310530,true,1997-05-18 11:25:00.000,14.3013363599,45.8874051363,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",445791.2691280948,5081774.85760257,"33N"
260310531,true,1997-05-19 17:15:00.000,14.3149732841,45.9048085203,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",446865.94659647055,5083699.280047722,"33N"
260310532,true,1997-05-20 14:10:00.000,14.2790046149,45.8955894108,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",444066.7866807856,5082699.580083427,"33N"
260310533,true,1997-05-21 13:30:00.000,14.2841571421,45.9208156746,"nm","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",444491.6591659669,5085498.739993307,"33N"
260310534,true,1997-05-23 17:40:00.000,14.3468316862,45.8258137741,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",449265.22652434505,5074901.920310801,"33N"
260310535,true,1997-05-26 17:30:00.000,14.2862609792,45.9075570779,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",444641.61416195426,5084024.182537396,"33N"
260310536,true,1997-05-27 09:15:00.000,14.284333534,45.9070951321,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",444491.6591628651,5083974.197537874,"33N"
260310537,true,1997-05-28 17:30:00.000,14.2998275352,45.9049416663,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",445691.29912761046,5083724.272552246,"33N"
260310538,true,1997-05-29 10:30:00.000,14.2948006493,45.8947882035,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",445291.41914568905,5082599.610085432,"33N"
260310539,true,1997-05-30 11:10:00.000,14.2822201684,45.8960595461,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",444316.71166994376,5082749.565082078,"33N"
260310540,true,1997-06-01 12:00:00.000,14.2864367715,45.8938364972,"ii","tracs of 1-2 bears at logatec feeding site (meat feeding site)","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",444641.61416318576,5082499.640089573,"33N"
260310541,true,1997-06-02 21:00:00.000,14.2897239752,45.8886832212,"aa","am","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",444891.5391557705,5081924.8126002345,"33N"
260310542,true,1997-06-03 16:05:00.000,14.2982174379,45.8792879603,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",445541.34413358645,5080875.12763792,"33N"
260310543,true,1997-06-05 13:50:00.000,14.2988813254,45.8777174109,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",445591.3291329147,5080700.180139142,"33N"
260310544,true,1997-06-07 09:35:00.000,14.2744420004,45.8996095535,"nm","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",443716.8916910563,5083149.445062123,"33N"
260310545,true,1997-06-10 17:15:00.000,14.2315035005,45.835893813,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",440317.9117880019,5076101.560272506,"33N"
260310546,true,1997-06-11 14:35:00.000,14.176786913,45.8800522753,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",436119.171918026,5081050.075124509,"33N"
260310547,true,1997-06-12 09:00:00.000,14.1374113458,45.843770243,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",433020.10201330984,5077051.275248438,"33N"
260310548,true,1997-06-13 07:05:00.000,14.0813470618,45.8865231094,"aa","walking through forest, probably saw us.","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",428721.3921434632,5081849.835105305,"33N"
260310549,true,1997-06-14 08:00:00.000,13.9389972321,45.969869339,"ii","activity monitoring form","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",417799.66996506,5091247.014822465,"33N"
260310550,true,1997-06-15 17:45:00.000,13.8660343972,46.0042597088,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",412201.3501320005,5095145.844709992,"33N"
260310551,true,1997-06-16 10:30:00.000,13.8745575849,45.9978206344,"nm","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",412851.15511510684,5094421.062232311,"33N"
260310552,true,1997-06-17 21:00:00.000,13.9572204028,46.0130011361,"aa","activity monitoring form (1630-2230)","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",419274.22742009914,5096020.58217638,"33N"
260310553,true,1997-06-18 16:00:00.000,13.9304098806,45.9970073924,"nm","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",417174.8574850812,5094271.107232084,"33N"
260310554,true,1997-06-20 04:30:00.000,13.9415325791,46.0061086493,"nm","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",418049.59495711187,5095270.807207068,"33N"
260310555,true,1997-06-22 12:10:00.000,13.9725928632,45.9499313852,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",420373.89739135106,5088997.689890468,"33N"
260310556,true,1997-06-25 18:45:00.000,14.1489867676,45.8445318882,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",433919.8319802738,5077126.252748,"33N"
260310557,true,1997-06-26 10:05:00.000,14.1975495524,45.8696274777,"aa","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",437718.69186733314,5079875.427658685,"33N"
260310558,true,1997-06-30 16:10:00.000,14.1714815697,45.8469466955,"ii","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",435669.3069284637,5077376.177743654,"33N"
260310559,true,1997-07-01 17:50:00.000,14.1433671988,45.8541626489,"aa","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",433494.9594989689,5078200.930211083,"33N"
260310560,true,1997-07-02 05:20:00.000,14.1820418278,45.8731166672,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",436519.0519022592,5080275.307657219,"33N"
260310561,true,1997-07-03 13:20:00.000,14.1857775841,45.8598714735,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",436793.9693999371,5078800.7501912825,"33N"
260310562,true,1997-07-04 15:15:00.000,14.1573679435,45.8436942127,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",434569.63696401793,5077026.282745169,"33N"
260310563,true,1997-07-05 01:40:00.000,14.1859220099,45.8499748134,"ii","am","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",436793.96939989866,5077701.080230117,"33N"
260310564,true,1997-07-07 13:15:00.000,14.1027232395,45.8392290867,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",430320.9120891915,5076576.417762227,"33N"
260310565,true,1997-07-09 14:20:00.000,14.1110075406,45.8444676503,"aa","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",430970.7170751142,5077151.245241857,"33N"
260310566,true,1997-07-10 10:00:00.000,14.1541633227,45.8427707426,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",434319.7119747192,5076926.312751042,"33N"
260310567,true,1997-07-11 07:10:00.000,14.1445432086,45.8404496412,"ii","am","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",433569.93699329835,5076676.387762992,"33N"
260310568,true,1997-07-12 19:30:00.000,14.0708956584,45.837175121,"aa","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",427846.654666059,5076376.477763839,"33N"
260310569,true,1997-07-13 16:30:00.000,14.067655314,45.8384984155,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",427596.72966965404,5076526.43276133,"33N"
260310570,true,1997-07-14 13:40:00.000,14.0822948947,45.8485146539,"ii","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",428746.3846415946,5077626.1027363315,"33N"
260310571,true,1997-07-15 10:10:00.000,14.082613044,45.8487421566,"nm","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",428771.37713620346,5077651.095226632,"33N"
260310572,true,1997-07-16 05:00:00.000,14.1000618436,45.8446069105,"aa","am","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",430120.9721014779,5077176.237739726,"33N"
260310573,true,1997-07-17 18:00:00.000,14.1857119623,45.8864147256,"ii","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",436818.96189928864,5081749.865109961,"33N"
260310574,true,1997-07-18 08:50:00.000,14.1461728827,45.8391121422,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",433694.89948728634,5076526.432768542,"33N"
260310575,true,1997-07-19 14:30:00.000,14.1337205066,45.8327198573,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",432720.1920173543,5075826.642790876,"33N"
260310576,true,1997-07-20 12:15:00.000,14.1044043896,45.8347433104,"ii","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",430445.87458552816,5076076.567779152,"33N"
260310577,true,1997-07-21 13:30:00.000,14.0880660947,45.8499105486,"nm","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",429196.2496251711,5077776.057722954,"33N"
260310578,true,1997-07-22 22:20:00.000,14.100234982,45.8538311358,"aa","am","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",430145.96459571866,5078200.930217655,"33N"
260310579,true,1997-07-25 19:00:00.000,14.087525366,45.8436076887,"ii","search for bed next day find only dug up wood and turned rocs","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",429146.2646300377,5077076.267749476,"33N"
260310580,true,1997-07-26 16:00:00.000,13.9848692321,45.9133750846,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",421273.62736242113,5084923.912515621,"33N"
260310581,true,1997-07-27 14:10:00.000,13.9177100141,45.9696697064,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",416150.16501478024,5091247.01482066,"33N"
260310582,true,1997-07-28 07:55:00.000,13.9462193276,45.98028356,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",418374.4974483379,5092396.669784475,"33N"
260310583,true,1997-07-30 16:00:00.000,14.0189778754,45.8797061423,"ii","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",423872.8472818731,5081150.04512981,"33N"
260310584,true,1997-07-31 20:00:00.000,14.1485558362,45.8305818884,"aa","am","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",433869.84698531474,5075576.7177875675,"33N"
260310585,true,1997-08-01 14:00:00.000,14.143183476,45.8451633612,"ii","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",433469.96700022934,5077201.230248355,"33N"
260310586,true,1997-08-04 16:20:00.000,14.1255860272,45.8589768016,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",432120.37203664245,5078750.765194939,"33N"
260310587,true,1997-08-05 14:45:00.000,14.1780779951,45.8580167687,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",436194.1494184358,5078600.81020716,"33N"
260310588,true,1997-08-06 07:00:00.000,14.1752240374,45.8550718868,"aa","am","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",435969.2169222772,5078275.907706959,"33N"
260310589,true,1997-08-07 10:40:00.000,14.1560874427,45.8432348663,"ii","activity device 1145","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",434469.666966053,5076976.297755586,"33N"
260310590,true,1997-08-08 05:50:00.000,14.0875069787,45.8447322822,"aa","am","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",429146.26462433377,5077201.230249467,"33N"
260310591,true,1997-08-11 17:10:00.000,14.0859457393,45.8417954777,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",429021.3021345959,5076876.327750267,"33N"
260310592,true,1997-08-12 09:15:00.000,14.1301671263,45.8335926545,"nm","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",432445.2745313416,5075926.612778017,"33N"
260310593,true,1997-08-13 11:30:00.000,14.1006475008,45.8482106891,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",430170.9570932061,5077576.117729184,"33N"
260310594,true,1997-08-16 15:00:00.000,14.1399067255,45.828042674,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",433195.0495044518,5075301.8003036855,"33N"
260310595,true,1997-08-19 07:30:00.000,14.129859383,45.8326905176,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",432420.2820324716,5075826.642781425,"33N"
260310596,true,1997-08-20 05:10:00.000,14.0809412366,45.8329823473,"ii","am","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",428621.4221436308,5075901.620285971,"33N"
260310597,true,1997-08-21 12:00:00.000,14.0748800284,45.829784151,"aa","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",428146.564655351,5075551.725289696,"33N"
260310598,true,1997-08-22 09:15:00.000,14.0820803391,45.8419894375,"aa","","1","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",428721.39214288286,5076901.320252302,"33N"
260310599,true,1997-08-23 06:30:00.000,14.0796978619,45.8498434527,"aa","am","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",428546.4446455338,5077776.05772912,"33N"
260310600,true,1997-08-25 17:45:00.000,14.1386743454,45.8453544067,"aa","eartag U7, normal U10","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",433120.0720104527,5077226.222748302,"33N"
260310601,true,1997-08-26 13:00:00.000,14.1797305416,45.8551043275,"ii","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",436319.1119089321,5078275.907716962,"33N"
260310602,true,1997-08-27 06:00:00.000,14.1144262773,45.8521424259,"aa","am","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",431245.63456364087,5078000.990221518,"33N"
260310603,true,1997-08-28 07:10:00.000,14.0606479,45.8341669997,"ii","am","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",427046.8946922928,5076051.575281502,"33N"
260310604,true,1997-08-29 09:00:00.000,14.098388844,45.8286223894,"aa","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",429971.01710139035,5075401.770299519,"33N"
260310605,true,1997-09-09 15:15:00.000,14.1182906495,45.8724175694,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",431570.5370517253,5080250.315156764,"33N"
260310606,true,1997-09-11 14:00:00.000,14.1209303877,45.8683888627,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",431770.477049441,5079800.450170553,"33N"
260310607,true,1997-09-12 17:30:00.000,14.1209339334,45.8681639429,"nm","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",431770.4770445245,5079775.45767076,"33N"
260310608,true,1997-09-13 05:40:00.000,14.1281351228,45.8812660329,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",432345.3045273265,5081225.0226254,"33N"
260310609,true,1997-09-15 12:30:00.000,14.103630834,45.842835381,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",430395.8895916643,5076976.297749118,"33N"
260310610,true,1997-09-16 09:00:00.000,14.1268363917,45.8819309555,"nm","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",432245.33453182725,5081300.000125943,"33N"
260310611,true,1997-09-17 19:30:00.000,14.1218746136,45.8902159478,"aa","am","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",431870.44704717374,5082224.722591969,"33N"
260310612,true,1997-09-18 07:00:00.000,14.1041741166,45.8891787631,"aa","am","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",430495.8595903168,5082124.752594222,"33N"
260310613,true,1997-09-20 15:10:00.000,14.1349057741,45.9015626482,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",432895.1395170271,5083474.34755864,"33N"
260310614,true,1997-09-22 14:00:00.000,14.128464197,45.8808186502,"ii","","0","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",432370.29703127703,5081175.037624514,"33N"
260310615,true,1997-09-23 14:30:00.000,14.1272570445,45.8756356628,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",432270.32703673525,5080600.210145514,"33N"
260310616,true,1997-09-24 15:20:00.000,14.1272570445,45.8756356628,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",432270.32703673525,5080600.210145514,"33N"
260310617,true,1997-09-25 06:30:00.000,14.1135968553,45.8840784816,"ii","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",431220.642065802,5081549.925110795,"33N"
260310618,true,1997-09-26 12:00:00.000,14.146904497,45.8544140616,"nm","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",433769.876987944,5078225.922717514,"33N"
260310619,true,1997-09-27 01:30:00.000,14.1083936001,45.8871872488,"nm","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",430820.762077149,5081899.820105637,"33N"
